year,age,midYearWt_3LNO,springWt_3LNO,springM_3LNO
2021,14,901.1720101,863.2484205,0.351372762
2021,15,1037.125316,996.2705278,0.336126549
2021,16,1260.684438,1218.2767,0.315783123
2021,17,1322.595939,1286.79448,0.309918096
2021,18,1273.485661,1247.617848,0.313931437
2021,19,1514.414581,1485.007511,0.298032752
2021,20,1593.57216,1567.920657,0.295442271
2021,21,1546.234337,1528.168527,0.29686699
2022,5,199.4613034,171.7355019,0.578679571
2022,6,240.2980268,213.9589888,0.541645322
2022,7,292.7500831,259.1251822,0.511256445
2022,8,286.6554971,253.5457696,0.519835223
2022,9,257.7367269,234.3668232,0.537131093
2022,10,263.8468943,243.3373024,0.535387438
2022,11,312.0006118,291.5813659,0.507193926
2022,12,429.3666866,408.2336132,0.45880513
2022,13,503.1828266,485.048682,0.429688678
2022,14,711.8437791,688.4141339,0.379547367
2022,15,981.726201,946.0992594,0.342522193
2022,16,1112.486147,1076.986099,0.328689351
2022,17,1359.539215,1320.743773,0.307594844
2022,18,1401.602831,1369.102387,0.304975772
2022,19,1326.487011,1304.157294,0.309107196
2022,20,1566.699899,1541.508867,0.296333809
2022,21,1716.799111,1693.267773,0.286936992
2023,6,240.1856242,212.5492073,0.541327324
2023,7,297.9802128,262.0952232,0.508232309
2023,8,382.0720869,334.8345578,0.47119728
2023,9,363.7003475,332.078026,0.476960631
2023,10,321.5349829,297.3104644,0.501450027
2023,11,324.3301356,301.8424182,0.505010839
2023,12,359.3858113,339.0332404,0.489227265
2023,13,466.8309731,449.6769921,0.449448236
2023,14,578.403023,559.6321702,0.414298978
2023,15,776.9158013,754.5918475,0.37059529
2023,16,1045.039593,1014.18943,0.335952712
2023,17,1204.147001,1171.393408,0.319970223
2023,18,1443.720343,1408.518896,0.302493849
2023,19,1466.599074,1438.464146,0.299757238
2023,20,1359.599908,1340.798972,0.308572685
2023,21,1668.891688,1645.951703,0.288775239
2024,7,302.0469358,264.1032549,0.505955066
2024,8,393.2073619,342.3159375,0.467074694
2024,9,484.2505796,441.6716132,0.431503751
2024,10,447.1563415,413.7964183,0.446831521
2024,11,392.0450475,365.5902282,0.473087004
2024,12,376.6107972,354.4795192,0.484907996
2024,13,395.5942256,378.9954163,0.477168478
2024,14,547.3825969,528.9470929,0.431735305
2024,15,646.3662962,627.7588855,0.401768442
2024,16,817.0707194,797.9580781,0.36559197
2024,17,1132.765548,1104.100409,0.327103977
2024,18,1270.014259,1240.814399,0.31549643
2024,19,1515.99233,1485.316212,0.296994338
2024,20,1513.587673,1489.170323,0.298601723
2024,21,1431.923555,1414.848231,0.301815697
2025,8,402.7016024,348.40192,0.463741942
2025,9,502.5650403,456.3005736,0.426457349
2025,10,589.1813368,543.027402,0.405628927
2025,11,538.1822558,501.9956224,0.421949219
2025,12,452.8156188,427.2928853,0.453844776
2025,13,415.7106604,398.2228245,0.47177121
2025,14,470.2356982,452.9457199,0.456270881
2025,15,621.3229705,602.8326111,0.415807848
2025,16,681.6879102,665.5687207,0.396543417
2025,17,893.1093103,874.609871,0.355868082
2025,18,1183.839747,1158.660904,0.32377125
2025,19,1338.58346,1312.897233,0.309498907
2025,20,1561.803322,1535.366664,0.296000257
2025,21,1590.840435,1569.283969,0.292144267
2026,9,518.7909277,468.9833136,0.422275788
2026,10,614.9134211,564.079698,0.400177638
2026,11,702.7837672,653.419431,0.383508262
2026,12,617.8160995,584.4745598,0.404039325
2026,13,497.532619,478.0184531,0.441474876
2026,14,493.2194306,475.9597254,0.450054515
2026,15,537.7466898,520.3750483,0.438378217
2026,16,657.6563044,641.5003341,0.410064328
2026,17,760.7095846,744.6972235,0.383806875
2026,18,938.5543708,922.1028206,0.351795109
2026,19,1251.573912,1229.239815,0.317403843
2026,20,1350.669324,1329.629004,0.310585192
2026,21,1650.91256,1627.345574,0.289098942
2027,10,638.2114313,582.783775,0.395594993
2027,11,736.9875309,682.661849,0.377635301
2027,12,804.464534,761.2200396,0.366537718
2027,13,675.6592231,651.5714676,0.392616559
2027,14,581.6906015,563.3904958,0.422214564
2027,15,562.9967078,545.6590051,0.431908872
2027,16,571.1528192,556.1313153,0.431757866
2027,17,741.7368402,725.5863466,0.395250691
2027,18,812.9267776,798.4487526,0.375675327
2027,19,989.4848403,974.652483,0.345878764
2027,20,1236.458277,1218.920556,0.320945211
2027,21,1454.007432,1434.428302,0.301788853
2028,11,768.495299,709.2489748,0.372648442
2028,12,847.4165522,799.954795,0.360162934
2028,13,879.7044813,848.8397372,0.355427752
2028,14,767.6852006,747.5010039,0.377715843
2028,15,657.6357909,639.1118403,0.406602733
2028,16,596.6144321,581.9402909,0.425299733
2028,17,649.0978393,634.0669217,0.415207115
2028,18,800.2507882,785.6252529,0.383419093
2028,19,859.2534187,846.1066926,0.370087403
2028,20,965.0223581,953.8421768,0.351003418
2028,21,1352.910671,1335.938003,0.310418962
2029,12,887.556603,835.8595328,0.354706566
2029,13,930.9151705,896.2612214,0.348573923
2029,14,973.6444694,950.6780259,0.343952495
2029,15,851.4707168,830.5411846,0.366518345
2029,16,694.0018329,678.5929183,0.400796889
2029,17,674.6525747,659.9345044,0.409391553
2029,18,701.1699935,687.569897,0.402537043
2029,19,846.7991397,833.4843666,0.378479255
2029,20,837.4529362,827.5267168,0.373520074
2029,21,1083.774286,1072.027946,0.337027618
2030,13,979.5102166,940.8729831,0.342656122
2030,14,1028.268661,1002.955055,0.337291863
2030,15,1058.194693,1033.942825,0.336291048
2030,16,893.0554206,876.2390688,0.361883156
2030,17,776.435449,760.9272905,0.387140569
2030,18,728.1923656,714.9450362,0.396592438
2030,19,745.4722769,733.0834379,0.396827554
2030,20,826.9444569,816.9176351,0.379335009
2030,21,962.0931793,951.4893447,0.355814366
2031,14,1080.351266,1052.468596,0.331506345
2031,15,1115.332991,1088.779291,0.329970495
2031,16,1104.884654,1086.028313,0.332356727
2031,17,979.6816695,962.5382545,0.351855425
2031,18,835.658302,821.6890276,0.375891092
2031,19,771.3565892,759.2252454,0.391530999
2031,20,723.7987976,714.4742678,0.398456535
2031,21,958.2564159,947.4935004,0.359996835
2032,15,1169.932351,1140.850739,0.324444874
2032,16,1165.867222,1145.349088,0.325897723
2032,17,1191.009288,1171.761796,0.324961133
2032,18,1047.327797,1031.828769,0.343703928
2032,19,880.0988455,867.2560596,0.371568528
2032,20,750.7532452,741.723162,0.392546937
2032,21,847.0733569,837.0750019,0.376840567
2033,16,1224.662083,1202.24919,0.320207954
2033,17,1253.325107,1232.676366,0.318844015
2033,18,1259.603302,1242.182678,0.31978292
2033,19,1093.600467,1079.214192,0.340129315
2033,20,861.9009306,852.3656632,0.37226022
2033,21,873.9661304,864.1542227,0.37196199
2034,17,1313.681973,1291.434261,0.313413532
2034,18,1323.623644,1304.989839,0.314053627
2034,19,1309.127193,1292.945951,0.316300362
2034,20,1081.982574,1071.344828,0.340998666
2034,21,991.0193024,980.5690706,0.354317443
2035,18,1385.661602,1365.625782,0.308941356
2035,19,1374.91119,1357.756419,0.310538418
2035,20,1300.620704,1288.65463,0.31808444
2035,21,1216.425066,1204.584335,0.327173099
2036,19,1439.098909,1420.825984,0.305364509
2036,20,1369.102797,1356.367896,0.312254522
2036,21,1434.546809,1421.208413,0.307199099
2037,20,1436.121902,1422.475353,0.306998938
2037,21,1502.370842,1488.345141,0.302043152
2038,21,1568.674343,1553.864212,0.297368514
